comment_star,review_count,BusinessAcceptsCreditCards,BikeParking,RestaurantsReservations,HasTV,Alcohol,RestaurantsGoodForGroups,WiFi,garage,street,lot,valet,dinner,Total_hour,acceptable_noise,upscale_classy
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
2,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
3,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
3,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
3,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
3,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
3,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
3,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
3,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
2,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
1,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
3,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
1,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
3,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
2,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
1,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
2,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
1,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
3,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
2,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
2,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
1,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
3,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
3,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
2,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
3,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
1,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
2,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
2,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
1,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
3,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
2,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
1,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
1,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
3,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
3,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
3,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
3,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
2,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
3,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
1,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
1,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
3,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
2,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
1,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
3,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
3,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
2,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
3,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
3,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
3,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
3,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
2,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
3,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
1,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
3,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
3,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
3,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
3,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
3,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
1,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
3,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
3,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
2,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
3,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
2,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
2,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
3,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
1,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
1,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
1,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
1,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
2,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
1,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
2,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
2,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
2,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
3,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
3,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
1,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
2,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
1,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
3,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
3,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
3,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
2,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
3,46,1,1,0,1,0,1,0,0,0,0,0,0,70,1,1
1,46,1,1,0,1,0,1,0,0,0,0,0,0,70,1,1
3,46,1,1,0,1,0,1,0,0,0,0,0,0,70,1,1
1,46,1,1,0,1,0,1,0,0,0,0,0,0,70,1,1
5,46,1,1,0,1,0,1,0,0,0,0,0,0,70,1,1
1,46,1,1,0,1,0,1,0,0,0,0,0,0,70,1,1
2,46,1,1,0,1,0,1,0,0,0,0,0,0,70,1,1
3,46,1,1,0,1,0,1,0,0,0,0,0,0,70,1,1
5,46,1,1,0,1,0,1,0,0,0,0,0,0,70,1,1
3,46,1,1,0,1,0,1,0,0,0,0,0,0,70,1,1
2,46,1,1,0,1,0,1,0,0,0,0,0,0,70,1,1
2,46,1,1,0,1,0,1,0,0,0,0,0,0,70,1,1
1,46,1,1,0,1,0,1,0,0,0,0,0,0,70,1,1
3,46,1,1,0,1,0,1,0,0,0,0,0,0,70,1,1
5,46,1,1,0,1,0,1,0,0,0,0,0,0,70,1,1
4,46,1,1,0,1,0,1,0,0,0,0,0,0,70,1,1
5,46,1,1,0,1,0,1,0,0,0,0,0,0,70,1,1
1,46,1,1,0,1,0,1,0,0,0,0,0,0,70,1,1
1,46,1,1,0,1,0,1,0,0,0,0,0,0,70,1,1
3,46,1,1,0,1,0,1,0,0,0,0,0,0,70,1,1
5,46,1,1,0,1,0,1,0,0,0,0,0,0,70,1,1
5,46,1,1,0,1,0,1,0,0,0,0,0,0,70,1,1
2,46,1,1,0,1,0,1,0,0,0,0,0,0,70,1,1
1,46,1,1,0,1,0,1,0,0,0,0,0,0,70,1,1
1,46,1,1,0,1,0,1,0,0,0,0,0,0,70,1,1
2,46,1,1,0,1,0,1,0,0,0,0,0,0,70,1,1
5,46,1,1,0,1,0,1,0,0,0,0,0,0,70,1,1
1,46,1,1,0,1,0,1,0,0,0,0,0,0,70,1,1
3,46,1,1,0,1,0,1,0,0,0,0,0,0,70,1,1
2,46,1,1,0,1,0,1,0,0,0,0,0,0,70,1,1
1,46,1,1,0,1,0,1,0,0,0,0,0,0,70,1,1
2,46,1,1,0,1,0,1,0,0,0,0,0,0,70,1,1
1,46,1,1,0,1,0,1,0,0,0,0,0,0,70,1,1
4,46,1,1,0,1,0,1,0,0,0,0,0,0,70,1,1
2,46,1,1,0,1,0,1,0,0,0,0,0,0,70,1,1
1,46,1,1,0,1,0,1,0,0,0,0,0,0,70,1,1
5,46,1,1,0,1,0,1,0,0,0,0,0,0,70,1,1
1,46,1,1,0,1,0,1,0,0,0,0,0,0,70,1,1
5,46,1,1,0,1,0,1,0,0,0,0,0,0,70,1,1
2,46,1,1,0,1,0,1,0,0,0,0,0,0,70,1,1
1,46,1,1,0,1,0,1,0,0,0,0,0,0,70,1,1
1,46,1,1,0,1,0,1,0,0,0,0,0,0,70,1,1
2,46,1,1,0,1,0,1,0,0,0,0,0,0,70,1,1
3,46,1,1,0,1,0,1,0,0,0,0,0,0,70,1,1
5,46,1,1,0,1,0,1,0,0,0,0,0,0,70,1,1
4,46,1,1,0,1,0,1,0,0,0,0,0,0,70,1,1
3,46,1,1,0,1,0,1,0,0,0,0,0,0,70,1,1
4,46,1,1,0,1,0,1,0,0,0,0,0,0,70,1,1
1,46,1,1,0,1,0,1,0,0,0,0,0,0,70,1,1
4,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
4,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
1,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
5,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
4,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
5,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
4,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
5,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
4,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
5,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
4,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
3,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
4,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
5,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
3,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
3,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
4,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
5,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
5,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
5,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
5,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
5,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
4,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
5,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
4,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
2,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
4,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
5,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
4,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
1,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
5,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
5,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
5,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
4,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
3,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
5,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
5,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
5,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
2,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
5,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
3,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
3,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
1,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
4,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
2,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
4,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
3,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
5,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
4,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
4,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
3,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
5,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
4,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
5,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
4,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
3,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
3,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
1,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
5,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
3,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
5,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
5,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
4,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
3,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
5,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
2,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
5,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
5,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
3,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
5,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
4,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
3,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
3,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
5,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
5,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
4,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
1,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
5,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
2,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
5,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
5,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
5,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
5,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
3,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
4,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
5,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
1,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
1,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
5,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
4,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
5,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
4,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
5,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
4,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
5,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
4,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
5,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
5,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
5,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
4,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
1,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
4,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
4,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
4,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
5,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
4,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
4,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
3,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
4,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
1,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
4,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
5,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
4,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
5,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
5,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
5,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
5,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
3,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
5,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
2,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
5,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
1,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
4,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
5,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
5,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
4,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
2,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
3,562,1,1,0,1,1,1,1,0,0,1,0,1,24,1,0
