,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
126143,DMRW0BLRbrwHOcnl2DDv9g,Smokey Bones Bar & Fire Grill,6118 N. Illinois St.,Fairview Heights,IL,62208,38.589462,-89.9841786,3,95,0,"{'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsDelivery': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Alcohol': ""u'full_bar'"", 'RestaurantsTakeOut': 'True', 'RestaurantsTableService': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""'free'"", 'Caters': 'True', 'WheelchairAccessible': 'True'}","Barbeque, American (Traditional), Burgers, Restaurants","{'Monday': '11:0-1:0', 'Tuesday': '11:0-1:0', 'Wednesday': '11:0-1:0', 'Thursday': '11:0-1:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-1:0'}"
126347,ZWKEe2A92sJctVihjBotaA,Pour@322,322 E Main St,Belleville,IL,62220,38.51353727,-89.9791905,4.5,8,1,"{'RestaurantsTakeOut': 'True', 'WiFi': ""'free'"", 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'True', 'BusinessParking': ""{u'valet': False, u'garage': None, u'street': True, u'lot': None, u'validated': False}""}","Coffee & Tea, Food","{'Monday': '7:0-19:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-19:0', 'Saturday': '7:0-16:0'}"
126400,UJqaHPoeI2u_KLriuynEog,Taps N Corks,22 Mascoutah Ave,Belleville,IL,62220,38.51271633,-89.97793045,3,5,0,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Alcohol': ""u'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'""}","Restaurants, Burgers, Lounges, Nightlife, Bars, Pool Halls","{'Tuesday': '16:0-22:0', 'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '16:0-22:0', 'Saturday': '16:0-22:0'}"
126437,iIU2rCk6wUUo8usIudmHfQ,St. Louis Bread,6683 Edwardsville Xing,Edwardsville,IL,62025,38.79037,-89.951924,3,53,1,"{'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'True', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'Caters': 'True', 'RestaurantsReservations': 'False', 'Alcohol': ""u'none'"", 'WiFi': ""u'free'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsDelivery': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'NoiseLevel': ""'average'"", 'RestaurantsTableService': 'False', 'BusinessParking': ""{'garage': False, 'street': None, 'validated': False, 'lot': True, 'valet': False}"", 'DriveThru': 'True', 'HasTV': 'True'}","Bakeries, Food, Bagels, Soup, Restaurants, Salad, Breakfast & Brunch, Sandwiches","{'Monday': '6:0-21:0', 'Tuesday': '6:0-21:0', 'Wednesday': '6:0-21:0', 'Thursday': '6:0-21:0', 'Friday': '6:0-21:0', 'Saturday': '6:0-21:0', 'Sunday': '6:0-21:0'}"
126498,ft6xDDAh4Iwg_IeNlOjFng,Arby's,4 Eastport Plaza Dr,Collinsville,IL,62234,38.68358548,-90.01278014,3.5,5,1,"{'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'RestaurantsDelivery': 'True', 'DriveThru': 'True'}","Fast Food, Burgers, Restaurants, Sandwiches",
126609,3aG8idCwlP-loKf8_hxcRQ,McDonald's,4422 W Main St,Belleville,IL,62223,38.54010276,-90.02350397,1.5,15,1,"{'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'DriveThru': 'True', 'RestaurantsDelivery': 'True'}","Restaurants, Coffee & Tea, Fast Food, Burgers, Food","{'Monday': '4:0-0:0', 'Tuesday': '4:0-0:0', 'Wednesday': '4:0-0:0', 'Thursday': '4:0-0:0', 'Friday': '4:0-0:0', 'Saturday': '4:0-0:0', 'Sunday': '4:0-0:0'}"
126638,sAkfZ3N9yM6g4krZKvOhQw,Joseph Carroll - Coldwell Banker Brown Realtors,1928 Lebanon Ave,Belleville,IL,62221,38.5379854,-89.9575508,4,6,1,"{'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'False'}","Real Estate Agents, Real Estate Services, Home Services, Real Estate","{'Monday': '7:0-22:0', 'Tuesday': '7:0-22:0', 'Wednesday': '7:0-22:0', 'Thursday': '7:0-22:0', 'Friday': '7:0-22:0', 'Saturday': '7:0-22:0', 'Sunday': '7:0-22:0'}"
126646,xhcMV9hlKFU-MIqDTA68sw,Ace Hardware,600 Southview Plz Ste 1,O Fallon,IL,62269,38.5833343,-89.9087471,4,9,1,"{'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True'}","Shopping, Hardware Stores, Home & Garden","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-17:0', 'Sunday': '9:0-17:0'}"
126722,IMrXESs7C0IKfPm3XKBmNw,Dean's Liquor,210 W Main St,Collinsville,IL,62234,38.6692635,-89.9878494,5,11,1,"{'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True'}","Beer, Wine & Spirits, Food","{'Monday': '7:0-22:0', 'Tuesday': '7:0-22:0', 'Wednesday': '7:0-22:0', 'Thursday': '7:0-22:0', 'Friday': '7:0-23:0', 'Saturday': '7:0-23:0', 'Sunday': '8:0-22:0'}"
126724,Ir6O92qbUkRPwWuEN5mwag,Concept Shoe Repair,3212 N Illinois St,Swansea,IL,62226,38.5502855,-89.9838028,4,8,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Shoe Stores, Shopping, Local Services, Shoe Repair, Fashion","{'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-16:0'}"
126728,0WdP4Plnuxn73YYoAbam5g,Uncle Linny's Family Restaurant,4112 Pontoon Rd,Granite City,IL,62040,38.731436,-90.0743482,3.5,56,1,"{'BikeParking': 'True', 'WiFi': ""'no'"", 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'Alcohol': ""u'none'"", 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': True, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': True}"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'Caters': 'True', 'HasTV': 'True', 'RestaurantsDelivery': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}""}","American (Traditional), Restaurants","{'Monday': '6:0-21:0', 'Tuesday': '6:0-21:0', 'Wednesday': '6:0-21:0', 'Thursday': '6:0-21:0', 'Friday': '6:0-21:0', 'Saturday': '6:0-21:0', 'Sunday': '6:0-21:0'}"
126729,xHrlWaDWmJ839_tJUNzoBA,Fairview Appliance Heating and Cooling,,Fairview Heights,IL,62208,38.6005324,-90.0093266,3,8,1,"{'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True'}","Local Services, Appliances & Repair, Home Services, Heating & Air Conditioning/HVAC",
126817,5O--BMmVrqNS2k8GlFEPgw,Tequila Mexican Restaurant,835 N Market St,Waterloo,IL,62298,38.3548502,-90.1525914,3.5,21,1,"{'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'RestaurantsAttire': ""u'casual'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'HasTV': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'False', 'DogsAllowed': 'False', 'WiFi': ""u'free'"", 'RestaurantsTableService': 'True', 'HappyHour': 'True', 'BikeParking': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'WheelchairAccessible': 'True', 'RestaurantsReservations': 'False', 'Smoking': ""u'no'"", 'BusinessAcceptsBitcoin': 'False', 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'full_bar'""}","Latin American, Wine Bars, Bars, Restaurants, Nightlife, Mexican","{'Monday': '11:0-23:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}"
126852,lf4kGpl0jWnMn_8mmmiTDA,1814 Eatery & Drinkery,115 W St Louis St,Lebanon,IL,62254,38.6040331,-89.80864484,3,13,0,"{'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""'free'"", 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True'}","American (Traditional), Restaurants, Burgers","{'Monday': '11:0-2:0', 'Tuesday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-2:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-2:0'}"
126921,w7SV07hCkl0cOTtrEVuf5Q,Oregon Trail Roasting Co,201 W Main St,Belleville,IL,62220,38.513844,-89.987062,4,6,0,"{'GoodForKids': 'False', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""u'none'"", 'OutdoorSeating': 'True'}","Coffee & Tea, Food, Internet Cafes, Restaurants",
126939,60uItRbSAgkZCfM5Y7oQew,Weekends Only Furniture & Mattress,51 Commerce Ln,Fairview Heights,IL,62208,38.596105,-89.9919851,1.5,37,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False', 'ByAppointmentOnly': 'False', 'BikeParking': 'False', 'WheelchairAccessible': 'True'}","Mattresses, Shopping, Home Decor, Furniture Stores, Home & Garden","{'Monday': '10:0-20:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '10:0-20:0'}"
127063,9qGs73-Z17tlmm09UeW4PQ,Imos Pizza,201 S Belt E,Belleville,IL,62220,38.5027703,-89.981306,2,23,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'GoodForKids': 'False'}","Restaurants, Pizza",
127193,6Qjql13QUm6zxaDEqJjCqg,Gary's Restaurant,405 S State St,Freeburg,IL,62243,38.42221,-89.9086583,3.5,9,1,"{'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""'none'"", 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'Caters': 'False', 'NoiseLevel': ""'loud'"", 'RestaurantsAttire': ""'casual'"", 'BikeParking': 'True', 'Ambience': ""{'touristy': None, 'hipster': False, 'romantic': None, 'divey': None, 'intimate': None, 'trendy': None, 'upscale': False, 'classy': None, 'casual': None}"", 'WiFi': ""'free'"", 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': None, u'lot': None, u'validated': None}""}","Restaurants, Breakfast & Brunch, American (Traditional)","{'Monday': '5:0-21:0', 'Tuesday': '5:0-21:0', 'Wednesday': '5:0-21:0', 'Thursday': '5:0-21:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '5:30-21:0'}"
127359,62jhy4n6A5gOSFMSIwfkJg,Johnsons Corner,2000 State St,Alton,IL,62002,38.911221,-90.1965195,3.5,30,1,"{'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'NoiseLevel': ""u'loud'"", 'WiFi': ""u'free'"", 'HasTV': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'RestaurantsReservations': 'True', 'OutdoorSeating': 'False', 'Alcohol': ""u'full_bar'"", 'Caters': 'True', 'Ambience': ""{u'divey': True, u'hipster': False, u'casual': None, u'touristy': None, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}"", 'GoodForMeal': ""{u'breakfast': None, u'brunch': None, u'lunch': True, u'dinner': True, u'latenight': None, u'dessert': None}"", 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': True, u'lot': None, u'validated': False}""}","Pizza, Restaurants, American (Traditional)","{'Monday': '11:0-1:0', 'Tuesday': '11:0-1:0', 'Wednesday': '11:0-1:0', 'Thursday': '11:0-1:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '12:0-20:0'}"
127406,bOU-v2YCVL5dppIqU5gI6A,Taco Bell,1261 Engineer Rd,Granite City,IL,62040,38.751297,-90.075634,2.5,5,1,"{'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'GoodForKids': 'True', 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'DriveThru': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'True'}","Restaurants, Tex-Mex, Breakfast & Brunch, Mexican, Fast Food, Tacos","{'Monday': '7:0-2:0', 'Tuesday': '7:0-2:0', 'Wednesday': '7:0-2:0', 'Thursday': '7:0-2:0', 'Friday': '7:0-2:0', 'Saturday': '7:0-2:0', 'Sunday': '7:0-2:0'}"
127456,yH7Ci-DN42DKsaOKm7FMmQ,Ashley HomeStore,3700 Green Mt Crossing,Shiloh,IL,62269,38.5711503,-89.9245933,2.5,101,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True'}","Shopping, Mattresses, Furniture Stores, Home & Garden, Home Decor","{'Monday': '10:0-22:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '12:0-20:0'}"
127487,EnquTESG47e0BRg4cNnopg,"Morrison Plumbing, Heating and Air",8124B Bunkum Rd,Caseyville,IL,62232,38.619705,-90.059014,4.5,25,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True', 'BusinessAcceptsBitcoin': 'False'}","Plumbing, Contractors, Heating & Air Conditioning/HVAC, Home Services, Flooring","{'Monday': '0:0-0:0', 'Tuesday': '7:0-20:0', 'Wednesday': '7:0-20:0', 'Thursday': '7:0-20:0', 'Friday': '7:0-19:0', 'Saturday': '8:0-18:0', 'Sunday': '8:0-18:0'}"
127508,KYIYLlApkJZNtfy55_aUBw,Pizza Hut,652 Carlyle Ave,Belleville,IL,62221,38.516379,-89.955167,1.5,24,1,"{'HasTV': 'True', 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""u'no'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""u'none'"", 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'Caters': 'False', 'RestaurantsPriceRange2': '1', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'False', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsDelivery': 'True', 'OutdoorSeating': 'False'}","Restaurants, Fast Food, Italian, Pizza, Chicken Wings","{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-0:0', 'Saturday': '10:30-0:0', 'Sunday': '10:30-22:0'}"
127548,YZ2pjKlr_pU4Vr6J9S3EZQ,Ranch House,3330 Godfrey Rd,Godfrey,IL,62035,38.938483,-90.192435,3.5,10,1,"{'RestaurantsReservations': 'False', 'Alcohol': ""'full_bar'"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BikeParking': 'True', 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'None'}","Bars, Nightlife","{'Monday': '6:0-2:0', 'Tuesday': '6:0-2:0', 'Wednesday': '6:0-2:0', 'Thursday': '6:0-2:0', 'Friday': '6:0-3:0', 'Saturday': '6:0-3:0', 'Sunday': '6:0-0:0'}"
127640,KLp0HTfQSbmTSNH0MLrF6g,Leap & Bounce 4 Fun,,Belleville,IL,62221,38.5164786,-89.897282,2.5,6,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False'}","Party Equipment Rentals, Party Supplies, Event Planning & Services, Popcorn Shops, Face Painting, Food, Party Characters, Specialty Food","{'Monday': '0:0-0:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-15:0', 'Saturday': '9:0-13:0'}"
127702,yp20Y5soiWdbs39ZcywSJA,Speed Lube,601 Edwardsville Rd,Troy,IL,62294,38.7325408,-89.8986152,2,7,1,{'BusinessAcceptsCreditCards': 'True'},"Automotive, Oil Change Stations",
127787,DJKBTZz_3LQW8dBRjS_n2A,Pie Hard Pizza,122 W Mill,Waterloo,IL,62298,38.335865,-90.1515914,4.5,17,1,{'RestaurantsPriceRange2': '2'},"Ice Cream & Frozen Yogurt, Pizza, Restaurants, Food, Desserts","{'Thursday': '16:0-20:0', 'Friday': '16:0-21:0', 'Saturday': '16:0-21:0', 'Sunday': '16:0-20:0'}"
127807,nYpeSAPTOEwuq0cGl7BSDg,Annie's Frozen Custard,245 S Buchanan St,Edwardsville,IL,62025,38.8091975,-89.9527788,3.5,16,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'WiFi': ""'no'"", 'RestaurantsTakeOut': 'True'}","Food, Ice Cream & Frozen Yogurt",
127848,6AGpQJdTQmbzx7c2-D0vsQ,Hop House Southern Eatery,1214 Central Park Dr,O'Fallon,IL,62269,38.5766527,-89.9338716,4,407,1,"{'GoodForKids': 'True', 'HasTV': 'True', 'Smoking': ""u'outdoor'"", 'Caters': 'True', 'RestaurantsAttire': ""'casual'"", 'Alcohol': ""'full_bar'"", 'WiFi': ""'free'"", 'GoodForDancing': 'False', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsTableService': 'True', 'CoatCheck': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': None, 'casual': True}"", 'HappyHour': 'True', 'RestaurantsReservations': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'BestNights': ""{'monday': True, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'RestaurantsTakeOut': 'True', 'DogsAllowed': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'RestaurantsDelivery': 'None', 'NoiseLevel': ""u'average'""}","Beer Bar, Soul Food, Southern, American (Traditional), Nightlife, Bars, Restaurants","{'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '11:0-20:0'}"
