index,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,hours,GoodForKids,BusinessAcceptsCreditCards,WheelchairAccessible,RestaurantsReservations,RestaurantsPriceRange2,OutdoorSeating,RestaurantsDelivery,Alcohol,HasTV,Caters,RestaurantsGoodForGroups,NoiseLevel,RestaurantsAttire,BikeParking,WiFi,RestaurantsTakeOut,BusinessAcceptsBitcoin,HappyHour,RestaurantsTableService,ByAppointmentOnly,BestNights,Music,GoodForDancing,DogsAllowed,CoatCheck,Smoking,DriveThru,AcceptsInsurance,Corkage,BYOB,BYOBCorkage,DietaryRestrictions,RestaurantsCounterService,Open24Hours,HairSpecializesIn,garage,street,validated,lot,valet,dessert,latenight,lunch,dinner,brunch,breakfast,touristy,hipster,romantic,divey,intimate,trendy,upscale,classy,casual
131806,GeGU9afisQt2pHU5BPRJkA,Sparkle Express Car Wash,4222 N Illinois St,Swansea,IL,62226,38.5661288,-89.9842964,2.0,14,1,"Car Wash, Automotive","{'Monday': '7:0-20:0', 'Tuesday': '7:0-20:0', 'Wednesday': '7:0-20:0', 'Thursday': '8:0-18:0', 'Friday': '7:0-20:0', 'Saturday': '7:0-20:0', 'Sunday': '7:0-20:0'}",,True,,,,,,,,,,,,,u'free',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131892,AZZG7ZmhE9QkswG-IjB4NA,Lottie's Cafe,"1099 Belt Line Rd, Ste D",Collinsville,IL,62234,38.6922122,-89.9850617,4.0,14,1,"Nightlife, Bars, Breakfast & Brunch, Restaurants, Italian, Cocktail Bars, Salad, Eatertainment, Arts & Entertainment","{'Monday': '8:0-23:0', 'Tuesday': '8:0-23:0', 'Wednesday': '8:0-23:0', 'Thursday': '8:0-23:0', 'Friday': '8:0-0:0', 'Saturday': '8:0-0:0', 'Sunday': '9:0-22:0'}",,True,True,,,False,True,u'full_bar',True,True,,,,True,u'free',True,,,True,False,,,,,False,u'outdoor',,,,False,,,,,,False,False,False,True,False,,,,,,,,,,,,,,,
131999,UdG4vbwXf1tK7PSCeBLrKw,LensCrafters,"134 Saint Clair Sq, Ste 271-272",Fairview Heights,IL,62208,38.596103,-89.979109,2.0,5,1,"Ophthalmologists, Doctors, Optometrists, Shopping, Eyewear & Opticians, Health & Medical","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-20:0', 'Sunday': '12:0-18:0'}",,True,,,4,,False,,,,,,,False,,True,,,,True,,,,,,,,True,,,,,,,,False,False,False,False,False,,,,,,,,,,,,,,,
132029,Ei2ZpKG7APAvmZ0tTOpChg,Rent Solutions,"307 Henry, Ste 317",Alton,IL,62002,38.8906127,-90.1767078,1.5,6,1,"Apartments, Real Estate Services, Property Management, Home Services, Real Estate, University Housing","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0'}",,True,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132030,0U6_WJjhFl-WNC9-_FtZ3A,L A Nails,3018 S State Route 159,Glen Carbon,IL,62034,38.778279,-89.953256,3.5,7,1,"Hair Removal, Eyelash Service, Beauty & Spas, Nail Salons, Waxing","{'Monday': '0:0-0:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '9:30-18:0', 'Sunday': '11:0-18:0'}",,True,,,1,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,False,False,False,False,False,,,,,,,,,,,,,,,
132036,F6fqdhraF1kKPkvltnD0Xg,CVS Pharmacy,126 S Buchanan St,Edwardsville,IL,62025,38.811179,-89.9519946,3.0,9,1,"Drugstores, Food, Health & Medical, Pharmacy, Shopping, Convenience Stores","{'Monday': '0:0-0:0', 'Tuesday': '8:0-21:0', 'Wednesday': '8:0-21:0', 'Thursday': '8:0-21:0', 'Friday': '8:0-21:0', 'Saturday': '8:0-21:0', 'Sunday': '8:0-21:0'}",,True,True,,2,,True,,,,,,,True,,False,,,,,,,,,,,True,,,,,,,,,False,False,False,False,False,,,,,,,,,,,,,,,
132045,OYeB91KpM3ZPxOtmrkTTeQ,Memorial Hospital-Belleville,4500 Memorial Dr,Belleville,IL,62226,38.550152,-90.021432,2.5,17,1,"Home Health Care, Diagnostic Services, Health & Medical, Doctors, Hospitals, Radiologists","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",,True,,,,,,,,,,,,,u'free',,,,,False,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
132054,s5tkn1ngXJff90tP_iQ0YA,Hardee's,1508 Camp Jackson Rd,Cahokia,IL,62206,38.5550137813,-90.1680062457,2.5,8,0,"Restaurants, Burgers, Fast Food","{'Monday': '5:0-22:0', 'Tuesday': '5:0-22:0', 'Wednesday': '5:0-22:0', 'Thursday': '5:0-22:0', 'Friday': '5:0-23:0', 'Saturday': '5:0-22:0', 'Sunday': '6:0-22:0'}",True,True,,False,1,False,True,u'none',True,,True,u'average',u'casual',,,True,,,,,,,,,,,True,,,,,,,,,False,False,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False
132092,YqximOhYJza5Bp4hhnSgUQ,Otts Tavern & Millstadt Fish Stand,20 E Washington St,Millstadt,IL,62260,38.4612786,-90.0906847,4.0,35,1,"Seafood, Nightlife, Bars, Restaurants","{'Friday': '14:0-23:0', 'Saturday': '15:0-22:0', 'Sunday': '15:0-20:0'}",True,,,False,,True,False,,True,,,,,,,True,,True,,,"{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}","{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}",,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
132312,cM-Q9zrXR7lZW9e-msxmDw,Great Wall Chinese Buffet,3708 Nameoki Rd,Granite City,IL,62040,38.728204,-90.1228487,2.5,19,1,"Restaurants, Chinese",,True,True,,False,1,False,True,u'none',True,False,True,'quiet',u'casual',False,'no',True,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
132322,hqYGgFmlhgpXCwplLIV0XA,Meurer Brothers,5031 Frank Scott Pkwy W,Belleville,IL,62223,38.491425522,-90.0369357222,4.5,13,1,"Tree Services, Home Services","{'Monday': '8:0-16:0', 'Tuesday': '8:0-16:0', 'Wednesday': '8:0-16:0', 'Thursday': '8:0-16:0', 'Friday': '8:0-15:0'}",,True,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132454,0SiqQbw2815-Jk0jN6jEBw,Pizza Hut,903 N Illinois Rte 3,Waterloo,IL,62298,38.3578147,-90.1538878657,2.5,7,1,"Pizza, Restaurants, Italian, Fast Food, Chicken Wings","{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-0:0', 'Saturday': '10:30-0:0', 'Sunday': '10:30-22:0'}",True,True,,False,1,False,True,,,False,True,,'casual',False,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132481,XAC_xlV7f-cArO8UCt7B4A,Ruby Tuesday,6565 North Illinois Avenue,Fairview Heights,IL,62208,38.5947515,-89.9856812,2.5,46,0,"Restaurants, Burgers, American (Traditional)","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",True,True,,False,2,False,True,u'full_bar',True,False,True,u'average',u'casual',True,'free',True,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,True,,False,False,False,False,False,False,False,False,False,False,True
132556,5sNMRzUZRRV_HN-lcVJ_aw,Hanley's Grille & Tap,315 St. Clair Sq,Fairview Heights,IL,62208,38.595098,-89.9814277,3.5,6,0,"Restaurants, American (Traditional), American (New)","{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '11:0-22:0'}",True,True,,True,2,True,False,u'full_bar',,,True,,u'casual',,,True,,True,,,,,,,,,,,,,,,,,,False,False,False,True,False,,,,,,,,,,,,,,,
132578,DZelMfWGTPS6nzcMkT0jRA,F-M Exteriors,"715 Lakepointe Centre Dr, Ste 127",O'Fallon,IL,62269,38.5815453,-89.8830904,4.0,7,1,"Home Services, Roofing, Damage Restoration","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '8:0-17:0', 'Sunday': '8:0-17:0'}",,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132640,Mm5tq2LhXhrt49mVeoYrxw,Jared Galleria of Jewelery,6530 N Illinois St,Fairview Heights,IL,62208,38.595257,-89.984726,2.5,10,1,"Jewelry, Shopping","{'Monday': '0:0-0:0', 'Tuesday': '10:0-17:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '8:0-21:0', 'Saturday': '11:0-19:0', 'Sunday': '12:0-18:0'}",,True,True,,3,,,,,,,,,True,,,,,,False,,,,,,,,,,,,,,,,False,False,False,False,False,,,,,,,,,,,,,,,
132936,e_ZFRWSwLQKMCWzzzKCdMQ,"O'Brien Tire & Service Center,Inc",3924 Nameoki Rd,Granite City,IL,62040,38.7312305,-90.1235208,3.5,8,1,"Oil Change Stations, Auto Repair, Automotive, Tires","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '8:0-12:0'}",,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132993,_3I8v4W8ap_XK4PewwmU6A,Valvoline Instant Oil Change,205 Homer Adams Pkwy,Alton,IL,62002,38.919885,-90.172283,4.5,8,1,"Auto Repair, Oil Change Stations, Automotive","{'Monday': '0:0-0:0', 'Tuesday': '8:0-19:0', 'Wednesday': '8:0-19:0', 'Thursday': '8:0-19:0', 'Friday': '8:0-19:0', 'Saturday': '8:0-18:0', 'Sunday': '9:0-17:0'}",,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133017,hG55y5ZdaFgGyk3P-MGrag,Federico Kia,1911 E Edwardsville Rd,Wood River,IL,62095,38.8576964,-90.0633637,2.5,8,1,"Automotive, Auto Parts & Supplies, Car Dealers","{'Monday': '8:30-20:0', 'Tuesday': '8:30-18:0', 'Wednesday': '8:30-20:0', 'Thursday': '8:30-18:0', 'Friday': '8:30-20:0', 'Saturday': '8:30-17:0'}",,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133094,Tl60fwcMb0lzJb5-a7yguw,Fezziwig's Marketplace,225 W 1st St,O'Fallon,IL,62269,38.5916866,-89.9133864,4.5,13,1,"Home Decor, Food, Cooking Classes, Arts & Crafts, Home & Garden, Specialty Food, Shopping, Wineries, Arts & Entertainment, Coffee & Tea, Wine Tasting Room, Grocery","{'Monday': '0:0-0:0', 'Thursday': '10:0-15:0', 'Friday': '10:0-17:0', 'Saturday': '10:0-16:0', 'Sunday': '12:0-16:0'}",,True,False,,3,True,False,,,False,,,,False,u'free',False,False,,,,,,,False,,,,,,,,,,,,False,True,False,False,False,,,,,,,,,,,,,,,
133145,n0XWfd9U0LDEw-n7kSb55A,Applebee's Grill + Bar,2624 N Illinois St,Swansea,IL,62226,38.5422,-89.983215,3.0,33,1,"Nightlife, Steakhouses, American (Traditional), Chicken Wings, Restaurants, Sports Bars, Burgers, Bars","{'Monday': '0:0-0:0', 'Tuesday': '11:0-20:30', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-21:0', 'Sunday': '10:30-21:0'}",True,True,,False,2,False,True,u'full_bar',True,False,True,u'loud',u'casual',True,u'free',True,,True,True,False,,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}",,,False,,,,,,,,,,,False,False,False,,False,,,,,,,False,False,False,False,False,False,False,False,False
133339,WWkxUHde2XKCq1IETJsZTQ,Huddle Bar & Grill,"1101 Caseyville Rd, Ste J",Caseyville,IL,62232,38.645618,-90.015941,3.5,59,0,"Chicken Wings, Beer, Wine & Spirits, Nightlife, Restaurants, American (New), Food, Gastropubs, Bars, American (Traditional)","{'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '11:0-16:30'}",True,True,True,False,1,True,False,'full_bar',True,False,True,'average','casual',True,u'free',True,,True,True,,"{'monday': False, 'tuesday': True, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': False}",{'dj': False},False,,False,u'outdoor',,,,,,,,,,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
133360,5DwRX43KmGroXBlltpCGqA,Crehan's Irish Pub,5500 N Belt W,Belleville,IL,62226,38.5407325,-90.0301011,2.5,13,1,"Irish, Restaurants","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '12:0-22:0'}",False,True,,True,2,True,False,u'full_bar',True,,True,u'average',u'casual',True,u'no',True,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,,,,,,,False,False,False,False,False,False,False,False,False
133404,Ui1IN8APhkS886nQinBujg,Smoothie King,1501 Troy Rd,Edwardsville,IL,62025,38.7951483943,-89.9516106024,3.0,6,1,"Specialty Food, Juice Bars & Smoothies, Food, Health Markets","{'Monday': '0:0-0:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-17:0', 'Friday': '7:0-19:0', 'Saturday': '9:0-20:0', 'Sunday': '11:0-18:0'}",,True,True,,,,True,,,True,,,,True,u'free',True,,,,,,,,False,,,,,,,,,,,,False,False,,True,False,,,,,,,,,,,,,,,
133462,NKUKZfZRxGqUvoKsr03rhA,Bridgette Kelly Photography,,Belleville,IL,62221,38.5164786,-89.897282,4.5,5,1,"Photographers, Session Photography, Event Planning & Services, Arts & Entertainment, Event Photography","{'Monday': '9:0-20:0', 'Tuesday': '9:0-20:0', 'Wednesday': '9:0-20:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-20:0', 'Saturday': '9:0-20:0', 'Sunday': '9:0-12:0'}",,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133844,l2CT52WJvmRicrkKa8Jh7Q,CVS Pharmacy,1801 North Illinois St,Swansea,IL,62226,38.5345,-89.9831,1.0,6,1,"Drugstores, Pharmacy, Health & Medical, Convenience Stores, Food, Shopping","{'Monday': '0:0-0:0', 'Tuesday': '8:0-21:0', 'Wednesday': '8:0-21:0', 'Thursday': '8:0-21:0', 'Friday': '8:0-21:0', 'Saturday': '8:0-21:0', 'Sunday': '8:0-21:0'}",,True,True,,1,,True,,,,,,,True,,False,,,,,,,,,,,True,,,,,,,,,False,False,False,False,False,,,,,,,,,,,,,,,
133998,f0LUR_q5RR6KsE5PbWwMDw,Righteous Pig BBQ,124 E Main St,Belleville,IL,62220,38.5133864,-89.9818328,4.0,74,0,"Restaurants, Barbeque","{'Monday': '11:0-15:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0'}",True,True,True,False,2,True,False,u'beer_and_wine',False,True,True,'average',u'casual',True,u'free',True,,,False,,,,,True,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
134009,kwVtScbC4o3eFq6CTVcNTg,Burger King,401 Lincoln Hwy,Fairview Heights,IL,62208,38.593081,-89.978816,2.5,8,1,"Fast Food, Burgers, Restaurants","{'Monday': '6:0-22:0', 'Tuesday': '6:0-22:0', 'Wednesday': '6:0-22:0', 'Thursday': '6:0-22:0', 'Friday': '7:0-20:0', 'Saturday': '10:30-21:0', 'Sunday': '7:0-22:0'}",,,,,1,,True,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False
134047,DEtOBNiOrs4VQ71bDn9QFA,China King,"535 Troy Plz, Ste 537",Troy,IL,62294,38.733364,-89.898618,3.5,19,1,"Restaurants, Chinese",,True,True,,False,1,False,False,u'none',True,False,True,,u'casual',True,'no',True,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False
134210,QpK7QS5rluvEGeNB8LM_UA,Ravanelli's,26 Collinsport Dr,Collinsville,IL,62234,38.68493,-90.01656,3.5,115,1,"Bars, Wine Bars, Restaurants, Italian, Pizza, American (Traditional), Nightlife","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",True,True,,True,2,False,True,'beer_and_wine',False,True,True,'average',u'casual',False,'no',True,,,True,,"{u'monday': False, u'tuesday': False, u'wednesday': False, u'thursday': False, u'friday': False, u'saturday': False, u'sunday': False}",,,,,,,,,,,,,,,False,False,False,True,False,,False,True,True,,False,False,False,False,False,False,False,False,False,True
134223,DbaoSLqMljVhRZomw92J-w,Dairy Queen Grill & Chill,400 S Buchanan St,Edwardsville,IL,62025,38.8075520189,-89.9515753984,2.5,10,1,"Food, Fast Food, Ice Cream & Frozen Yogurt, Restaurants, Burgers","{'Monday': '10:30-21:30', 'Tuesday': '10:30-21:30', 'Wednesday': '10:30-21:30', 'Thursday': '10:30-21:30', 'Friday': '10:30-21:30', 'Saturday': '10:30-21:30', 'Sunday': '10:30-21:30'}",,True,,,1,True,True,,,,,,,True,'free',True,,,,,,,,,,,True,,,,,,,,,False,False,False,True,False,,,,,,,,,,,,,,,
134325,DIOROHqtXQDHQZMOMT-YzQ,Imo's Pizza,1450 N Evergreen Ln,Columbia,IL,62236,38.4530371,-90.2188606,3.5,11,1,"Pizza, Restaurants",,True,True,,False,2,False,True,u'beer_and_wine',True,True,True,u'average',u'casual',,,True,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,,,,,,,,False,False,False,False,False,False,,True
134381,aEwAkjoSD4yjbjJqy6aR-g,Walgreens,1190 Collinsville Crossing Blvd,Collinsville,IL,62234,38.677078,-90.0131044,2.5,9,1,"Food, Shopping, Cosmetics & Beauty Supply, Photography Stores & Services, Convenience Stores, Beauty & Spas, Drugstores","{'Monday': '8:0-22:0', 'Tuesday': '8:0-22:0', 'Wednesday': '8:0-22:0', 'Thursday': '8:0-22:0', 'Friday': '8:0-22:0', 'Saturday': '8:0-22:0', 'Sunday': '8:0-22:0'}",,True,,,1,,False,,,,,,,,,True,,,,False,,,,,,,True,,,,,,,,,False,False,False,True,False,,,,,,,,,,,,,,,
134415,xkloXCI9qCOxOIPlgM7tiQ,State Street Market,208 State St,Alton,IL,62002,38.8910876,-90.1886651,4.5,33,1,"Grocery, Flowers & Gifts, Food, Shopping, Cafes, American (New), Restaurants, Tapas Bars","{'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-21:0', 'Saturday': '10:30-21:0'}",True,True,,False,2,True,False,u'beer_and_wine',True,,True,u'average','casual',True,u'free',True,,True,,,,,,,,,,,,,,,,,,False,True,False,False,False,,,True,,True,,,,,False,,False,,True,True
134463,-zzAC2cpeUbr9QTwy59yvg,Wendy's,2638 N. Illinois Avenue,Swansea,IL,62226,38.5427546,-89.9832802,2.0,7,1,"Burgers, Fast Food, Restaurants","{'Monday': '10:0-0:0', 'Tuesday': '10:0-0:0', 'Wednesday': '10:0-0:0', 'Thursday': '10:0-0:0', 'Friday': '10:0-0:0', 'Saturday': '10:0-1:0', 'Sunday': '10:0-1:0'}",True,True,,False,1,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134506,4q2WFzo7z0jBjwUd08mWjQ,Cahokia Mounds,30 Ramey Dr,Collinsville,IL,62234,38.654488,-90.059664,4.5,65,1,"Arts & Entertainment, Landmarks & Historical Buildings, Public Services & Government, Museums, Parks, Active Life","{'Monday': '0:0-0:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-17:0', 'Sunday': '9:0-17:0'}",True,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,,,,,,,,,,,,,,,
134577,x3NV8IzY_1-3SSmONbjEGg,Golden Oak Pancake House,"6663 Edwardsville Crossing Dr, Ste A",Edwardsville,IL,62025,38.7890397232,-89.9535778646,4.5,5,1,"Burgers, American (New), Restaurants, Pancakes, Breakfast & Brunch","{'Tuesday': '6:0-14:0', 'Wednesday': '6:0-14:0', 'Thursday': '6:0-14:0', 'Friday': '6:0-14:0', 'Saturday': '6:0-14:0', 'Sunday': '6:0-14:0'}",,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,False,,,False,,,,,,,,,,,,,,,
134608,tA8oKP3qYwzNo8GpwigUrQ,Ruler Foods,1703 North Belt West,Belleville,IL,62226,38.5417218687,-90.0020941376,2.0,6,1,"Grocery, Shopping, Food, Discount Store","{'Monday': '8:0-21:0', 'Tuesday': '8:0-21:0', 'Wednesday': '8:0-21:0', 'Thursday': '8:0-21:0', 'Friday': '8:0-21:0', 'Saturday': '8:0-21:0', 'Sunday': '8:0-21:0'}",,True,,,1,,False,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,,,,,,,,,,,,,
134732,deUx2fJFlvIvYQAgFIyZdQ,BEAST Southern Kitchen & BBQ,1280 Columbia Ctr,Columbia,IL,62236,38.4454106048,-90.2205050729,4.5,18,1,"Barbeque, Southern, Nightlife, Bars, Restaurants","{'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-20:0'}",,True,True,False,2,True,True,u'full_bar',True,True,True,,,False,u'free',True,False,True,True,,,,,False,False,u'no',,,,,,,,,,False,,False,,False,,,,,,,False,,,False,False,,,,True
134738,5FANpQsGyQ7BBcmfxaWyOA,Hooters,"301 Market Pl, Ste C",Fairview Heights,IL,62208,38.5958938,-89.98983,2.5,48,1,"Restaurants, Chicken Wings, Sports Bars, American (Traditional), Nightlife, Bars","{'Monday': '0:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-23:0', 'Saturday': '16:0-22:0', 'Sunday': '11:0-0:0'}",True,True,,False,2,True,True,u'full_bar',True,True,True,u'very_loud',u'casual',True,'free',True,,True,,,"{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': True}","{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}",,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
134770,i71ojQ9wykEUwDH78QUVPw,"Karl R Gundersen, MD",2120 Madison Ave,Granite City,IL,62040,38.700643,-90.143574,2.0,6,1,"Health & Medical, Pediatricians, Counseling & Mental Health, Doctors, Psychiatrists",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134860,8eVJ744Y7_tTNbD0whZudA,Teriyaki Grill,821 Seibert Rd,O'Fallon,IL,62269,38.5485122,-89.8734879,4.5,26,0,"Japanese, Asian Fusion, Restaurants, Chinese, Korean, Food",,False,True,,False,1,False,False,u'none',False,False,False,'quiet','casual',False,'no',True,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False
134882,aJMEKF7zhstaheR7dSXpnA,Gordmans,81 Ludwig Dr,Fairview Heights,IL,62208,38.6026641,-89.9916936,3.5,7,0,"Shopping, Department Stores, Home Decor, Fashion, Furniture Stores, Women's Clothing, Home & Garden","{'Monday': '11:0-19:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-19:0', 'Saturday': '11:0-19:0', 'Sunday': '12:0-17:0'}",,True,,,1,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135068,1GOEX3GFW7cfyOTCAgcxlg,Round Table,"5407 Godfrey Rd, Ste B",Godfrey,IL,62035,38.944835,-90.190479,4.5,29,1,"American (Traditional), Restaurants, Breakfast & Brunch, Chinese","{'Monday': '6:0-21:0', 'Tuesday': '6:0-21:0', 'Wednesday': '6:0-21:0', 'Thursday': '6:0-21:0', 'Friday': '6:0-21:0', 'Saturday': '6:0-21:0', 'Sunday': '6:0-21:0'}",True,True,,True,1,False,False,u'none',False,True,True,u'average',u'casual',True,u'no',True,False,,,,,,,,,,,,,,,,,,,False,False,False,True,False,,,,,,,False,False,False,False,False,False,False,False,True
135280,7eNSn3A0GmbHEmKlz1VKQA,Wild Country,17 Gateway Dr,Collinsville,IL,62234,38.680844,-90.0200263,2.5,23,0,"Nightlife, Dance Clubs",,,True,,,1,True,,u'full_bar',True,,True,u'average',,True,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,,,,,,,False,False,False,True,False,False,False,False,False
135387,7-O2dVHG0-PetceB7DCXdA,Lam Lua Massage,837 Seibert Rd,Scott Air Force Base,IL,62225,38.5482841,-89.8696148,4.5,8,1,"Health & Medical, Massage Therapy, Massage, Beauty & Spas","{'Monday': '10:0-18:30', 'Tuesday': '10:0-18:30', 'Wednesday': '10:0-18:30', 'Thursday': '10:0-18:30', 'Friday': '10:0-19:0', 'Saturday': '10:0-19:0'}",,True,True,,,,,,,,,,,True,u'free',,,,,False,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
135552,VjFLvpuhSNQjHEfdq_1jIw,Image Nails and Spa,"1550 N Main, Ste D",Columbia,IL,62236,38.4554368367,-90.2191076428,4.0,6,1,"Nail Salons, Beauty & Spas","{'Monday': '9:30-19:30', 'Tuesday': '9:30-19:30', 'Wednesday': '9:30-19:30', 'Thursday': '9:30-19:30', 'Friday': '9:30-19:30', 'Saturday': '9:30-19:30', 'Sunday': '11:0-17:0'}",,True,,,1,,,,,,,,,True,,,,,,False,,,,,,,,,,,,,,,,False,False,False,False,False,,,,,,,,,,,,,,,
